date,close,high,low,open,volume,log_return,volatility_7,volatility_30,momentum_7,momentum_30,rsi_14,vwap,vwap_deviation,volume_zscore_30,target_return,market_regime,regime_probability,regime_entropy,predicted_return,signal,position_size,strategy_return
2023-05-30,27702.349609375,28044.759765625,27588.501953125,27745.123046875,13251081851,-0.0015702994220325,0.0235264911298428,0.0179672883311058,476.623046875,-1566.45703125,52.9447504891247,30790.0715582348,-0.1002830390640644,-0.2852690588580772,-0.017577792723265,2,0.990973,0.051486,-0.0104442050464926,HOLD,0.0,-0.0
2023-05-31,27219.658203125,27831.677734375,26866.453125,27700.529296875,15656371534,-0.017577792723265,0.0200417976109174,0.0166642667100298,884.83984375,-871.91015625,48.10271522360586,30788.786698709624,-0.1159229991915923,0.433372549686511,-0.014792581991188,2,0.994619,0.033486,-0.0070142623220087,HOLD,0.0,-0.0
2023-06-01,26819.97265625,27346.10546875,26671.720703125,27218.412109375,14678970415,-0.014792581991188,0.0213402462448466,0.0163208218352562,343.765625,-1860.564453125,44.47560721064639,30787.448083139843,-0.1288666542344104,0.1683531244101639,0.0158916110657963,2,0.99594,0.026411,-0.0151228600408006,SELL,1.0,-0.0158916110657963
2023-06-02,27249.58984375,27303.861328125,26574.64453125,26824.556640625,14837415000,0.0158916110657963,0.021871029318741,0.0164731063549328,530.298828125,-1756.71875,48.93298323243383,30786.242352878544,-0.11487769337325,0.2663649851732305,-0.0064229154344191,2,0.996356,0.024095,-0.0109795707928842,HOLD,0.0,-0.0
2023-06-03,27075.12890625,27317.052734375,26958.00390625,27252.32421875,8385597470,-0.0064229154344191,0.0220874539850415,0.016480691061657,206.775390625,-1772.58203125,47.27334649586631,30785.527681994176,-0.1205241246494635,-1.5534420514152936,0.0016214839752998,2,0.999196,0.006535,-0.0087654197972473,SELL,1.0,-0.0016214839752998
2023-06-04,27119.06640625,27407.01953125,26968.224609375,27075.123046875,9360912318,0.0016214839752998,0.0115441999243109,0.0157758193760995,-966.580078125,-2415.318359375,47.75394966933192,30784.73965739442,-0.1190743625556026,-1.1883307246256694,-0.0514103456988917,2,0.998396,0.011932,-0.017552201819234,HOLD,0.0,-0.0
2023-06-05,25760.09765625,27129.982421875,25445.16796875,27123.109375,21513292646,-0.0514103456988917,0.0211419991869655,0.0178077350989301,-1985.787109375,-3144.525390625,36.632099357484016,30782.25897000676,-0.1631511617990801,2.1279719739734304,0.0558151185623361,0,0.999412,0.004986,-0.0166164702798501,HOLD,0.0,0.0
2023-06-06,27238.783203125,27313.8203125,25434.8671875,25732.109375,21929670693,0.0558151185623361,0.0330199280733212,0.0207151745813707,-463.56640625,-1216.1953125,50.21806625317186,30780.476578522408,-0.1150629804695319,1.999849644758592,-0.0333254241208089,0,0.999522,0.004136,-0.0052588637610907,HOLD,0.0,-0.0
2023-06-07,26345.998046875,27332.181640625,26146.98828125,27235.650390625,19530045082,-0.0333254241208089,0.0347182569017056,0.0210101096365202,-873.66015625,-1348.275390625,44.07395497583797,30778.490973702243,-0.1440126785492652,1.3865545045169527,0.0061383660637044,0,0.99954,0.004005,-0.0097581909161688,HOLD,0.0,0.0
2023-06-08,26508.216796875,26797.513671875,26246.6640625,26347.654296875,11904824295,0.0061383660637044,0.0346013283890072,0.0210583810435862,-311.755859375,-1150.55859375,45.38156168062653,30777.32575554052,-0.1387095484700128,-0.5007834959627215,-0.00105086013774,0,0.999763,0.002379,-0.0041979798457242,HOLD,0.0,-0.0
2023-06-09,26480.375,26770.2890625,26339.314453125,26505.923828125,11015551640,-0.00105086013774,0.0337502290229786,0.0210584832510559,-769.21484375,-1141.380859375,45.18628492064636,30776.241115872814,-0.1395838465035038,-0.6717615069188712,-0.0240453146774719,0,0.999668,0.0032,-0.0001131271633824,HOLD,0.0,-0.0
2023-06-10,25851.240234375,26531.044921875,25501.8359375,26481.76171875,19872933189,-0.0240453146774719,0.0345997414817536,0.0211054603816531,-1223.888671875,-1149.548828125,40.9031747200962,30773.99935433258,-0.1599648801989241,1.556314717035112,0.0034340762243438,0,0.999637,0.003262,-0.0040576021590041,HOLD,0.0,0.0
2023-06-11,25940.16796875,26203.439453125,25668.986328125,25854.03125,10732609603,0.0034340762243438,0.034678289802324,0.0210940767108828,-1178.8984375,-864.822265625,41.74374379929226,30772.811368637736,-0.1570426355264033,-0.6949656681040067,-0.0014531650030546,0,0.995096,0.031375,-0.0005452650402736,HOLD,0.0,-0.0
2023-06-12,25902.5,26087.919921875,25675.197265625,25934.28515625,11677889997,-0.0014531650030546,0.0284383407934369,0.0210940903700222,142.40234375,-881.578125,41.47464510240963,30771.509343498536,-0.1582310860720671,-0.4691238097958883,0.0006263269559741,0,0.700845,0.610172,-0.0056964010872785,HOLD,0.0,0.0
2023-06-13,25918.728515625,26376.3515625,25728.365234375,25902.94140625,14143474486,0.0006263269559741,0.0152168357542786,0.0210605989427676,-1320.0546875,-1011.91015625,41.649170450513886,30769.93860294624,-0.1576607009172495,0.1428188282185714,-0.0311153540326201,2,0.981042,0.093973,-0.0042832652202281,HOLD,0.0,-0.0
2023-06-14,25124.67578125,26041.80078125,24902.15234375,25920.2578125,14265717766,-0.0311153540326201,0.0145920296182996,0.0216378115280123,-1221.322265625,-2068.017578125,35.993391151260084,30768.09616148773,-0.1834179258481898,0.1766648144112139,0.0178193754101164,2,0.996281,0.024526,-0.0090299180065391,SELL,1.0,-0.0178193754101164
2023-06-15,25576.39453125,25735.30859375,24797.16796875,25121.673828125,15837384409,0.0178193754101164,0.0168143616654711,0.0219465254660884,-931.822265625,-1460.255859375,40.90935085905266,30766.215754917463,-0.1686857189395468,0.5643136052376555,0.0289427732653721,2,0.997286,0.01875,-0.0081763001923785,SELL,1.0,-0.0289427732653721
2023-06-16,26327.462890625,26463.173828125,25245.357421875,25575.283203125,16324646965,0.0289427732653721,0.0212566156540024,0.0224976747433828,-152.912109375,-1071.33984375,48.053287535735365,30764.55921757045,-0.1442275280320385,0.678910696018096,0.0069349007932065,2,0.989246,0.05944,-0.00755995521002,SELL,1.0,-0.0069349007932065
2023-06-17,26510.67578125,26769.39453125,26174.4921875,26328.6796875,11090276850,0.0069349007932065,0.0186865766611121,0.0222352929997536,659.435546875,-321.533203125,49.652328068966845,30763.480980284417,-0.1382420019945057,-0.6586545989697888,-0.0066026034383138,2,0.999339,0.005501,0.001466399498501,HOLD,0.0,-0.0
2023-06-18,26336.212890625,26675.92578125,26325.890625,26510.45703125,9565695129,-0.0066026034383138,0.0190821558458247,0.0222580380675488,396.044921875,-553.916015625,48.13291692727394,30762.5132734878,-0.1438861754731054,-1.0299977077890463,0.0193592472017419,2,0.997282,0.018773,-0.004793899520302,HOLD,0.0,0.0
2023-06-19,26851.029296875,26984.611328125,26312.83203125,26335.44140625,12826986222,0.0193592472017419,0.0200227365681033,0.0224946428587994,948.529296875,-278.556640625,52.72973894963259,30761.36715281634,-0.1271184676713346,-0.2493915533957734,0.05352849528514,2,0.900627,0.323724,-0.0029455174464828,HOLD,0.0,0.0
2023-06-20,28327.48828125,28388.96875,26668.791015625,26841.6640625,22211859147,0.05352849528514,0.026854420023252,0.0243817984071643,2408.759765625,1573.662109375,62.88826713135037,30760.132832922194,-0.0790843318162971,2.080344590211703,0.0582742132068211,0,0.999601,0.003656,-0.0009401262941187,BUY,0.8527230188333914,0.04969176300586117
2023-06-21,30027.296875,30737.330078125,28283.41015625,28311.310546875,33346760979,0.0582742132068211,0.0236062516612575,0.0264670599544166,4902.62109375,3176.01953125,70.69611449835168,30759.575295849765,-0.0238065192320313,3.570122874672827,-0.0038377235796951,0,0.999359,0.005354,-0.0008409922122719,BUY,0.8923780076287577,-0.0034247001218782173
2023-06-22,29912.28125,30495.998046875,29679.158203125,29995.935546875,20653160491,-0.0038377235796951,0.0260663548648099,0.0264307662587732,4335.88671875,2686.5546875,69.6286593863104,30759.17624392616,-0.0275330843456314,1.0436349762377242,0.0258459057681537,0,0.993588,0.039724,-0.0065994346032918,BUY,0.7863213137948929,0.02032318657983362
2023-06-23,30695.46875,31389.5390625,29845.21484375,29896.3828125,24115570085,0.0258459057681537,0.0259623055452091,0.0258194619037953,4368.005859375,4360.650390625,72.65630389886527,30759.14122861231,-0.0020700343400055,1.579106466515385,-0.0047930679024939,0,0.980773,0.096033,-0.0012687718628815,BUY,0.769528623976013,-0.0036884029476297255
2023-06-24,30548.6953125,30804.1484375,30290.146484375,30708.73828125,12147822496,-0.0047930679024939,0.0274282170506779,0.0258825065756239,4038.01953125,4072.48828125,71.22335808788002,30759.0829795841,-0.0068398549860455,-0.5837701488702198,-0.0022426607224285,0,0.728671,0.585473,-0.0011320265877037,BUY,0.4095263118595961,-0.000918428574408521
2023-06-25,30480.26171875,31041.271484375,30327.943359375,30545.150390625,12703464114,-0.0022426607224285,0.0267580329207579,0.0258996536228837,4144.048828125,3760.970703125,70.52495548099402,30759.002298428768,-0.0090620813046659,-0.4831530645518678,-0.0068848359381765,0,0.546298,0.689639,0.0024601773896072,BUY,0.3503734470547451,-0.00241226370006529
2023-06-26,30271.130859375,30636.029296875,29955.744140625,30480.5234375,16493186997,-0.0068848359381765,0.028769029541248,0.0259797960473342,3420.1015625,3402.77734375,68.32017264736078,30758.81907926148,-0.0158552322385904,0.1558998064566528,0.0136825634152429,0,0.451104,0.688567,0.0014017936883979,BUY,0.325536241070651,0.004454170262408983
2023-06-27,30688.1640625,31006.787109375,30236.650390625,30274.3203125,16428827944,0.0136825634152429,0.0238953925306917,0.0249203093315586,2360.67578125,2602.517578125,70.31324438402635,30758.79265833265,-0.002296208327069,0.1321709567895883,-0.0198089179130376,2,0.876205,0.374426,0.0040666700161088,BUY,0.6512322998297622,-0.012900207169646448
2023-06-28,30086.24609375,30703.279296875,29921.822265625,30696.560546875,14571500779,-0.0198089179130376,0.0149287151886226,0.0251183877992762,58.94921875,2340.361328125,64.04985209220484,30758.569670523288,-0.021858089760838,-0.2115805025559042,0.011865197537731,2,0.997834,0.015451,-0.0028431171199613,BUY,1.0,0.011865197537731
2023-06-29,30445.3515625,30796.25,30057.203125,30086.1875,13180860821,0.011865197537731,0.0153797959937919,0.0251593778003697,533.0703125,2743.001953125,65.99598318900993,30758.475759865443,-0.0101800947423414,-0.4712073806082607,0.0010472432791648,2,0.999918,0.000857,0.0008303567355543,BUY,1.0,0.0010472432791648
2023-06-30,30477.251953125,31256.86328125,29600.275390625,30441.353515625,26387306197,0.0010472432791648,0.0114718340189403,0.024858326686239,-218.216796875,3257.59375,66.17117627921748,30758.307061534186,-0.0091375350355568,1.8149958546021128,0.0036951443630783,2,0.998611,0.010527,0.0024748255117519,BUY,1.0,0.0036951443630783
2023-07-01,30590.078125,30641.2890625,30328.865234375,30471.84765625,9086606733,0.0036951443630783,0.0114550439186416,0.0246102524733268,41.3828125,3770.10546875,66.82225301453906,30758.272317809377,-0.0054682587848729,-1.1641981228551843,0.0010028094691439,2,0.999991,0.000116,0.0047006659483101,BUY,1.0,0.0010028094691439
2023-07-02,30620.76953125,30766.140625,30264.01953125,30587.26953125,10533418042,0.0010028094691439,0.0114055854361044,0.0245201522950233,140.5078125,3371.1796875,67.00826547922851,30758.23940607249,-0.004469367476064,-0.8794358120926334,0.0173424263179603,2,0.999991,0.000117,0.0008653825544251,BUY,1.0,0.0173424263179603
2023-07-03,31156.439453125,31375.61328125,30586.513671875,30624.515625,15271884873,0.0173424263179603,0.0123706343209086,0.0245594130658681,885.30859375,4081.310546875,70.1535045183987,30758.377544098432,0.0129415769234207,-0.1193776764207485,-0.0122343790504439,2,0.999966,0.000388,0.009275599675046,BUY,1.0,-0.0122343790504439
2023-07-04,30777.58203125,31325.197265625,30659.35546875,31156.865234375,12810828427,-0.0122343790504439,0.0128980814282136,0.024748476453939,89.41796875,3658.515625,65.40432895459008,30758.38313102372,0.000624184312436,-0.5783073567064839,-0.0085955335212928,2,0.999974,0.000296,-0.0009990974553883,BUY,1.0,-0.0085955335212928
2023-07-05,30514.166015625,30877.330078125,30225.61328125,30778.724609375,12481622280,-0.0085955335212928,0.0104272762183367,0.0225684159101145,427.919921875,4754.068359375,62.24894710027363,30758.31392928796,-0.0079376234413967,-0.5895395404286597,-0.0200202996399463,2,0.999988,0.000153,0.0010636592111749,BUY,1.0,-0.0200202996399463
2023-07-06,29909.337890625,31460.052734375,29892.2265625,30507.150390625,21129219509,-0.0200202996399463,0.0122189676213687,0.0209438555488024,-536.013671875,2670.5546875,55.61445610771551,30757.906886120145,-0.0275886456980618,0.9698895652135976,0.014370909980298,2,0.999457,0.004626,-0.0065698642037977,BUY,1.0,0.014370909980298
2023-07-07,30342.265625,30434.64453125,29777.28515625,29907.998046875,13384770155,0.014370909980298,0.0138052120988745,0.0198645553053386,-134.986328125,3996.267578125,58.98418569358216,30757.78068614492,-0.0135092666595443,-0.3903881231800383,-0.0016401345457067,2,0.999959,0.000454,-0.0007782074361203,BUY,1.0,-0.0016401345457067
2023-07-08,30292.541015625,30374.4375,30080.16015625,30346.921875,7509378699,-0.0016401345457067,0.0136730040560334,0.0198959747723302,-297.537109375,3784.32421875,58.43544080956622,30757.701447604068,-0.0151233808147683,-1.3889124902607295,-0.004012544787339,2,0.999986,0.000172,0.000978668475409,BUY,1.0,-0.004012544787339
2023-07-09,30171.234375,30427.58984375,30085.591796875,30291.611328125,7903327692,-0.004012544787339,0.0136577310732979,0.0199315179759339,-449.53515625,3690.859375,57.04125127282356,30757.59634063687,-0.0190639723320046,-1.2764679881795489,0.008029538805166,2,0.999985,0.000185,-0.001981305811924,BUY,1.0,0.008029538805166
2023-07-10,30414.470703125,31026.083984375,29985.39453125,30172.423828125,14828209155,0.008029538805166,0.0117698276034178,0.0192028021265149,-741.96875,4563.23046875,59.14603857603616,30757.481002283832,-0.0111520933438392,-0.0512553804125732,0.0067659483655845,2,0.999973,0.000315,0.0002906692912244,BUY,1.0,0.0067659483655845
2023-07-11,30620.951171875,30788.314453125,30358.09765625,30417.6328125,12151839152,0.0067659483655845,0.0115941217741023,0.019200563223584,-156.630859375,4680.783203125,60.897483643928815,30757.443402805595,-0.0044376975401715,-0.5302269599604871,-0.0075166695389679,2,0.999986,0.000171,0.0053068695542716,BUY,1.0,-0.0075166695389679
2023-07-12,30391.646484375,30959.96484375,30228.8359375,30622.24609375,14805659717,-0.0075166695389679,0.0114787159233879,0.0193082163646673,-122.51953125,4489.146484375,57.92742380349197,30757.320705686943,-0.0118890141573459,-0.0826893281453578,0.0350591179994657,2,0.999922,0.000816,0.0032583807200577,BUY,1.0,0.0350591179994657
2023-07-13,31476.048828125,31814.515625,30268.3515625,30387.48828125,23686079548,0.0350591179994657,0.0144269246842897,0.0200290730964356,1566.7109375,5557.3203125,66.29843802792118,30757.706176406864,0.0233548837354181,1.3833952445290378,-0.036955452769762,2,0.987801,0.065881,-0.0111936300787758,BUY,1.0,-0.036955452769762
2023-07-14,30334.068359375,31582.25390625,29966.38671875,31474.720703125,20917902660,-0.036955452769762,0.0215266472212806,0.0204313706055739,-8.197265625,5209.392578125,54.09255091905364,30757.50561804198,-0.0137669570453918,0.8615903521500968,-0.0012621409438578,2,0.96213,0.161116,-0.0082754792957679,BUY,1.0,-0.0012621409438578
2023-07-15,30295.806640625,30407.78125,30263.462890625,30331.783203125,8011667756,-0.0012621409438578,0.0215224339213255,0.0203566500477772,3.265625,4719.412109375,53.73559172698516,30757.42191696917,-0.015008256465393,-1.2373642246575596,-0.0015417915284865,2,0.998214,0.013085,0.0019830108013611,BUY,1.0,-0.0015417915284865
2023-07-16,30249.1328125,30437.560546875,30089.669921875,30297.47265625,8516564470,-0.0015417915284865,0.0214655514365453,0.0199095092617259,77.8984375,3921.669921875,53.27375544196912,30757.323981336536,-0.0165226067503436,-1.088370069948842,-0.0034189652941136,2,0.999619,0.003383,-0.0053994310118944,BUY,1.0,-0.0034189652941136
2023-07-17,30145.888671875,30336.400390625,29685.783203125,30249.626953125,13240156074,-0.0034189652941136,0.0212192743643318,0.0199578322213369,-268.58203125,3635.212890625,52.20491209402282,30757.14088525768,-0.0198735056572069,-0.3431627522973291,-0.0096438864949102,2,0.999493,0.00435,-0.0026051040571667,BUY,1.0,-0.0096438864949102
2023-07-18,29856.5625,30233.65625,29556.427734375,30147.0703125,13138897269,-0.0096438864949102,0.0210899508826563,0.0200226532676684,-764.388671875,3520.349609375,49.22441760559256,30756.87334642773,-0.0292718585627071,-0.3838408765809856,0.0019193869502834,2,0.999455,0.004644,-0.0063966873752664,BUY,1.0,0.0019193869502834
2023-07-19,29913.923828125,30184.181640625,29794.26953125,29862.046875,12128602812,0.0019193869502834,0.0211002951496155,0.019818943118806,-477.72265625,3062.89453125,49.835903035934656,30756.642246586493,-0.0273995584987831,-0.5444441173315521,-0.0040836263076462,2,0.999611,0.003441,-0.0029889425565553,BUY,1.0,-0.0040836263076462
2023-07-20,29792.015625,30195.53125,29638.095703125,29915.25,14655207121,-0.0040836263076462,0.0133091394751715,0.017465775423271,-1684.033203125,1464.52734375,48.49911236668306,30756.32280263725,-0.0313531361933346,-0.0922691742338827,0.0039104582531672,2,0.999953,0.000519,-0.0078977160670712,BUY,1.0,0.0039104582531672
2023-07-21,29908.744140625,30045.998046875,29733.8515625,29805.111328125,10972789818,0.0039104582531672,0.004393771862704,0.0138341534498165,-425.32421875,-118.552734375,49.88527796214986,30756.112699339825,-0.0275512242720132,-0.704767021686173,-0.0045891552191319,2,0.999998,3.1e-05,0.0075441540136199,BUY,1.0,-0.0045891552191319
2023-07-22,29771.802734375,29991.615234375,29664.12109375,29908.697265625,7873300598,-0.0045891552191319,0.0044776254910074,0.0138417727009673,-524.00390625,-140.478515625,48.24471592190243,30755.93765532384,-0.0319982089955395,-1.245171219405994,0.0104496587833917,2,0.999999,2.1e-05,0.006150843126071,BUY,1.0,0.0104496587833917
2023-07-23,30084.5390625,30330.640625,29741.52734375,29790.111328125,9220145050,0.0104496587833917,0.0066626890800602,0.0131105337378758,-164.59375,-610.9296875,52.11751673164903,30755.79786204245,-0.0218254393058973,-0.93072920453101,-0.0306335381648588,2,0.999997,4.4e-05,-0.0014861059559615,BUY,1.0,-0.0306335381648588
2023-07-24,29176.916015625,30093.39453125,28934.294921875,30081.662109375,15395817395,-0.0306335381648588,0.0131962339553648,0.0141947619238761,-968.97265625,-1371.779296875,42.23892224961805,30755.249118356925,-0.0513191454459675,0.3764589580358355,0.0017284554802405,2,0.999456,0.004636,-0.0083573315320497,BUY,1.0,0.0017284554802405
2023-07-25,29227.390625,29353.16015625,29062.43359375,29178.970703125,10266772793,0.0017284554802405,0.0131814629225581,0.014206412329415,-629.171875,-1252.87109375,42.88725301003061,30754.89509363244,-0.0496670355721255,-0.704548943677262,0.0043556533334645,2,0.999977,0.000264,-0.0013114646233219,BUY,1.0,0.0043556533334645
2023-07-26,29354.97265625,29675.552734375,29113.912109375,29225.759765625,13497554655,0.0043556533334645,0.0133651962492116,0.0142049707953302,-558.951171875,-916.158203125,44.580518384675706,30754.46876617902,-0.0455054555020653,0.0067376171902284,-0.0049272385842934,2,0.999948,0.000561,-0.0021828100728157,BUY,1.0,-0.0049272385842934
2023-07-27,29210.689453125,29560.966796875,29099.3515625,29353.798828125,10770779217,-0.0049272385842934,0.0133835998048703,0.0139445295573324,-581.326171875,-1477.474609375,43.026904729978725,30754.0936972876,-0.0501853268496322,-0.5402042258982157,0.0037094442045335,2,0.999971,0.000327,-0.0086161916615131,BUY,1.0,0.0037094442045335
2023-07-28,29319.24609375,29521.513671875,29125.845703125,29212.1640625,11218474952,0.0037094442045335,0.0133669694455655,0.0135434680102879,-589.498046875,-767.0,44.59149158806416,30753.73069578929,-0.0466442467168933,-0.4189101864297855,0.0012840607690722,2,0.99997,0.000339,-0.0050170076193618,BUY,1.0,0.0012840607690722
2023-07-29,29356.91796875,29396.84375,29264.166015625,29319.4453125,6481775959,0.0012840607690722,0.0134233664111762,0.0133368269913866,-414.884765625,-1088.43359375,45.15437362398836,30753.52655135662,-0.0454129571213357,-1.3442683093229748,-0.0027837737874393,2,0.999986,0.000172,-0.0038448238905746,BUY,1.0,-0.0027837737874393
2023-07-30,29275.30859375,29443.169921875,29059.501953125,29357.09375,8678454527,-0.0027837737874393,0.0122583069584463,0.0133327742705479,-809.23046875,-1201.943359375,44.1089903546053,30753.23734939605,-0.0480576642665257,-0.8875732813357843,-0.0015450628224417,2,0.999986,0.000168,-0.0139958270620797,SELL,1.0,0.0015450628224417
2023-07-31,29230.111328125,29489.873046875,29131.578125,29278.314453125,11656781982,-0.0015450628224417,0.0034474231429317,0.0132988003757893,53.1953125,-1359.966796875,43.50822636140361,30752.83720128814,-0.0495149720071798,-0.1907284424805873,0.0151302338260884,2,0.999995,6e-05,-0.0012050163485282,HOLD,0.0,0.0
2023-08-01,29675.732421875,29675.732421875,28657.0234375,29230.873046875,18272392391,0.0151302338260884,0.0066409301753196,0.0136368935248244,448.341796875,-945.037109375,50.64563567525652,30752.39381647859,-0.0350106531878069,1.3234733597999468,-0.0178075075169093,2,0.999801,0.001897,-0.0040375079973956,BUY,1.0,-0.0178075075169093
2023-08-02,29151.958984375,29987.998046875,28946.509765625,29704.146484375,19212655598,-0.0178075075169093,0.0099076921199789,0.0135120430911368,-203.013671875,-2004.48046875,43.662833730149,30751.70140397336,-0.0520212653792112,1.4660075162172306,0.000916180779175,2,0.998831,0.009064,-0.0123369544693321,SELL,1.0,-0.000916180779175
2023-08-03,29178.6796875,29375.70703125,28959.48828125,29161.8125,12780357746,0.000916180779175,0.0097659643281441,0.0133885933457412,-32.009765625,-1598.90234375,44.086373749531695,30751.248827191845,-0.051138382981744,-0.0105336369617859,-0.0035908335462961,2,0.999977,0.000273,-0.0042759695025518,HOLD,0.0,-0.0
2023-08-04,29074.091796875,29302.078125,28885.3359375,29174.3828125,12036639988,-0.0035908335462961,0.0096736593643704,0.0133317794858846,-245.154296875,-1440.07421875,42.73220447064738,30750.794492526617,-0.054525508147736,-0.1777956777695191,-0.0011000318899209,2,0.999983,0.000199,-0.0036005637816473,HOLD,0.0,-0.0
2023-08-05,29042.126953125,29102.46484375,28957.796875,29075.388671875,6598366353,-0.0011000318899209,0.0096134264581523,0.0128704383672618,-314.791015625,-867.2109375,42.30451245920353,30750.54078907208,-0.0555571964625157,-1.361983364379196,-9.347994530765628e-06,2,0.999995,6.1e-05,0.0016813837247319,HOLD,0.0,-0.0
2023-08-06,29041.85546875,29160.822265625,28963.833984375,29043.701171875,7269806994,-9.347994530765628e-06,0.0096107988569649,0.0125425807900247,-233.453125,-1300.41015625,42.30064006361849,30750.26131191537,-0.0555574414745992,-1.128641422665976,0.0047652738023778,2,0.999995,7.1e-05,-0.0083659635334922,SELL,1.0,-0.0047652738023778
2023-08-07,29180.578125,29244.28125,28724.140625,29038.513671875,13618163710,0.0047652738023778,0.0098596131769127,0.0125938259626517,-49.533203125,-1111.962890625,45.06763618149869,30749.780518114443,-0.0510313363762072,0.3061423085678644,0.0198463869790533,2,0.999964,0.000403,0.0004417554119179,HOLD,0.0,0.0
2023-08-08,29765.4921875,30176.796875,29113.814453125,29180.01953125,17570561357,0.0198463869790533,0.011160457326803,0.0131540187405691,89.759765625,-405.7421875,54.89044046499125,30749.39168371664,-0.0319973645767327,1.1613600985350017,-0.0068771014170617,2,0.999656,0.00309,0.0004846634661023,HOLD,0.0,-0.0
